Index,Episode,Step,Name,Channel,Position,Is Alive
1149,2,4,Prey_4,"[0, 1, 1]","(16, 11)",True
1150,2,4,Predador_8,"[1, 0, 1]","(11, 10)",True
1151,2,4,Predador_2,"[1, 0, 1]","(3, 9)",True
1152,2,4,Prey_8,"[0, 1, 1]","(8, 3)",True
1153,2,5,Prey_12,"[0, 0, 1]","(10, 4)",True
1154,2,5,Predador_7,"[1, 0, 1]","(8, 14)",True
1155,2,5,Prey_15,"[0, 1, 1]","(7, 5)",True
1156,2,5,Prey_9,"[0, 0, 1]","(11, 3)",True
1157,2,5,Prey_19,"[0, 1, 1]","(13, 4)",True
1158,2,5,Prey_6,"[0, 1, 1]","(4, 4)",True
1159,2,5,Prey_7,"[0, 1, 1]","(9, 1)",True
1160,2,5,Predador_4,"[1, 0, 1]","(11, 9)",True
1161,2,5,Prey_3,"[0, 1, 1]","(8, 12)",True
1162,2,5,Predador_3,"[1, 0, 1]","(4, 10)",True
1163,2,5,Prey_2,"[0, 0, 1]","(12, 2)",True
1164,2,5,Prey_13,"[0, 1, 1]","(14, 13)",True
1165,2,5,Prey_17,"[0, 0, 1]","(15, 2)",True
1166,2,5,Predador_0,"[1, 0, 0]","(13, 19)",True
1167,2,5,Predador_6,"[1, 0, 1]","(15, 5)",True
1168,2,5,Prey_18,"[0, 1, 1]","(8, 10)",True
1169,2,5,Prey_5,"[0, 1, 1]","(8, 6)",True
1170,2,5,Predador_1,"[1, 0, 1]","(4, 8)",True
1171,2,5,Prey_11,"[0, 0, 1]","(12, 15)",True
1172,2,5,Predador_9,"[1, 0, 1]","(7, 3)",True
1173,2,5,Predador_5,"[1, 0, 1]","(3, 10)",True
1174,2,5,Prey_14,"[0, 1, 1]","(10, 2)",True
1175,2,5,Prey_4,"[0, 1, 1]","(16, 10)",True
1176,2,5,Predador_8,"[1, 0, 1]","(11, 10)",True
1177,2,5,Predador_2,"[1, 0, 1]","(3, 9)",True
1178,2,5,Prey_8,"[0, 1, 1]","(9, 4)",True
1179,2,6,Prey_12,"[0, 1, 1]","(10, 3)",True
1180,2,6,Predador_7,"[1, 0, 1]","(7, 13)",True
1181,2,6,Prey_15,"[0, 1, 1]","(6, 6)",True
1182,2,6,Prey_9,"[0, 1, 1]","(12, 4)",True
1183,2,6,Prey_19,"[0, 1, 1]","(12, 5)",True
1184,2,6,Prey_6,"[0, 0, 1]","(3, 4)",True
1185,2,6,Prey_7,"[0, 1, 1]","(8, 2)",True
1186,2,6,Predador_4,"[1, 0, 1]","(11, 9)",True
1187,2,6,Prey_3,"[0, 1, 1]","(9, 13)",True
1188,2,6,Predador_3,"[1, 0, 1]","(4, 10)",True
1189,2,6,Prey_2,"[0, 0, 1]","(11, 1)",True
1190,2,6,Prey_13,"[0, 1, 1]","(15, 14)",True
1191,2,6,Prey_17,"[0, 0, 1]","(15, 1)",True
1192,2,6,Predador_0,"[1, 0, 1]","(12, 18)",True
1193,2,6,Predador_6,"[1, 0, 1]","(14, 5)",True
1194,2,6,Prey_18,"[0, 1, 1]","(7, 9)",True
1195,2,6,Prey_5,"[0, 1, 1]","(8, 7)",True
1196,2,6,Predador_1,"[1, 0, 1]","(4, 8)",True
1197,2,6,Prey_11,"[0, 1, 1]","(12, 14)",True
1198,2,6,Predador_9,"[1, 0, 1]","(8, 2)",True
1199,2,6,Prey_14,"[0, 1, 1]","(11, 3)",True
1200,2,6,Prey_4,"[0, 1, 1]","(16, 11)",True
1201,2,6,Predador_8,"[1, 0, 1]","(11, 10)",True
1202,2,6,Predador_2,"[1, 0, 1]","(3, 9)",True
1203,2,6,Prey_8,"[0, 1, 1]","(8, 5)",True
1204,2,7,Prey_12,"[0, 1, 1]","(11, 2)",True
1205,2,7,Predador_7,"[1, 0, 1]","(6, 12)",True
1206,2,7,Prey_15,"[0, 1, 1]","(6, 5)",True
1207,2,7,Prey_9,"[0, 1, 1]","(11, 4)",True
1208,2,7,Prey_19,"[0, 1, 1]","(11, 5)",True
1209,2,7,Prey_6,"[0, 0, 1]","(3, 3)",True
1210,2,7,Predador_4,"[1, 0, 1]","(11, 9)",True
1211,2,7,Prey_3,"[0, 1, 1]","(9, 12)",True
1212,2,7,Predador_3,"[1, 0, 1]","(4, 10)",True
1213,2,7,Prey_2,"[0, 1, 1]","(12, 2)",True
1214,2,7,Prey_13,"[0, 1, 1]","(15, 13)",True
1215,2,7,Prey_17,"[0, 1, 1]","(16, 2)",True
1216,2,7,Predador_0,"[1, 0, 0]","(13, 19)",True
1217,2,7,Predador_6,"[1, 0, 1]","(13, 4)",True
1218,2,7,Prey_18,"[0, 1, 1]","(7, 8)",True
1219,2,7,Prey_5,"[0, 1, 1]","(8, 6)",True
1220,2,7,Predador_1,"[1, 0, 1]","(4, 8)",True
1221,2,7,Prey_11,"[0, 0, 1]","(12, 15)",True
1222,2,7,Predador_9,"[1, 0, 1]","(9, 1)",True
1223,2,7,Predador_5,"[1, 0, 1]","(3, 10)",True
1224,2,7,Prey_14,"[0, 1, 1]","(10, 4)",True
1225,2,7,Prey_4,"[0, 1, 1]","(16, 10)",True
1226,2,7,Predador_8,"[1, 0, 1]","(11, 10)",True
1227,2,7,Predador_2,"[1, 0, 1]","(3, 9)",True
1228,2,7,Prey_8,"[0, 1, 1]","(8, 4)",True
1229,2,8,Prey_12,"[0, 1, 1]","(10, 2)",True
1230,2,8,Predador_7,"[1, 0, 1]","(5, 11)",True
1231,2,8,Prey_15,"[0, 1, 1]","(6, 4)",True
1232,2,8,Prey_9,"[0, 1, 1]","(10, 5)",True
1233,2,8,Prey_19,"[0, 1, 1]","(12, 6)",True
1234,2,8,Prey_6,"[0, 0, 1]","(3, 2)",True
1235,2,8,Predador_4,"[1, 0, 1]","(11, 9)",True
1236,2,8,Prey_3,"[0, 1, 1]","(9, 13)",True
1237,2,8,Predador_3,"[1, 0, 1]","(4, 10)",True
1238,2,8,Prey_2,"[0, 1, 1]","(12, 1)",True
1239,2,8,Prey_13,"[0, 1, 1]","(15, 12)",True
1240,2,8,Prey_17,"[0, 1, 1]","(16, 1)",True
1241,2,8,Predador_0,"[1, 0, 1]","(12, 18)",True
1242,2,8,Predador_6,"[1, 0, 1]","(12, 5)",True
1243,2,8,Prey_18,"[0, 1, 1]","(7, 7)",True
1244,2,8,Prey_5,"[0, 0, 1]","(8, 5)",True
1245,2,8,Predador_1,"[1, 0, 1]","(4, 8)",True
1246,2,8,Prey_11,"[0, 1, 1]","(12, 14)",True
1247,2,8,Predador_9,"[1, 0, 1]","(10, 2)",True
1248,2,8,Prey_14,"[0, 1, 1]","(9, 5)",True
1249,2,8,Prey_4,"[0, 1, 1]","(15, 10)",True
1250,2,8,Predador_8,"[1, 0, 1]","(11, 10)",True
1251,2,8,Predador_2,"[1, 0, 1]","(3, 9)",True
1252,2,8,Prey_8,"[0, 1, 1]","(7, 5)",True
1253,2,9,Predador_7,"[1, 0, 1]","(5, 11)",True
1254,2,9,Prey_15,"[0, 0, 1]","(6, 3)",True
1255,2,9,Prey_9,"[0, 1, 1]","(9, 6)",True
1256,2,9,Prey_19,"[0, 1, 1]","(11, 7)",True
1257,2,9,Prey_6,"[0, 0, 1]","(3, 3)",True
1258,2,9,Predador_4,"[1, 0, 1]","(11, 9)",True
1259,2,9,Prey_3,"[0, 1, 1]","(9, 14)",True
1260,2,9,Predador_3,"[1, 0, 1]","(4, 10)",True
1261,2,9,Prey_2,"[0, 1, 1]","(13, 2)",True
1262,2,9,Prey_13,"[0, 1, 1]","(15, 11)",True
1263,2,9,Prey_17,"[0, 0, 1]","(17, 2)",True
1264,2,9,Predador_0,"[1, 0, 0]","(13, 19)",True
1265,2,9,Predador_6,"[1, 0, 1]","(12, 4)",True
1266,2,9,Prey_18,"[0, 1, 1]","(7, 6)",True
1267,2,9,Prey_5,"[0, 1, 1]","(7, 4)",True
1268,2,9,Predador_1,"[1, 0, 1]","(4, 8)",True
1269,2,9,Prey_11,"[0, 0, 1]","(12, 15)",True
1270,2,9,Predador_9,"[1, 0, 1]","(11, 3)",True
1271,2,9,Predador_5,"[1, 0, 1]","(3, 10)",True
1272,2,9,Prey_14,"[0, 1, 1]","(10, 6)",True
1273,2,9,Prey_4,"[0, 1, 1]","(15, 9)",True
1274,2,9,Predador_8,"[1, 0, 1]","(11, 10)",True
1275,2,9,Predador_2,"[1, 0, 1]","(3, 9)",True
1276,2,9,Prey_8,"[0, 0, 1]","(6, 4)",True
1277,2,10,Predador_7,"[1, 0, 1]","(5, 11)",True
1278,2,10,Prey_15,"[0, 0, 1]","(5, 2)",True
1279,2,10,Prey_9,"[0, 1, 1]","(8, 6)",True
1280,2,10,Prey_19,"[0, 1, 1]","(11, 6)",True
1281,2,10,Prey_6,"[0, 0, 1]","(3, 2)",True
1282,2,10,Predador_4,"[1, 0, 1]","(11, 9)",True
1283,2,10,Prey_3,"[0, 1, 1]","(9, 13)",True
1284,2,10,Predador_3,"[1, 0, 1]","(4, 10)",True
1285,2,10,Prey_2,"[0, 1, 1]","(14, 3)",True
1286,2,10,Prey_13,"[0, 1, 1]","(15, 12)",True
1287,2,10,Prey_17,"[0, 0, 1]","(16, 2)",True
1288,2,10,Predador_0,"[1, 0, 1]","(12, 18)",True
1289,2,10,Predador_6,"[1, 0, 1]","(12, 4)",True
1290,2,10,Prey_18,"[0, 1, 1]","(7, 7)",True
1291,2,10,Prey_5,"[0, 1, 1]","(7, 5)",True
1292,2,10,Predador_1,"[1, 0, 1]","(4, 8)",True
1293,2,10,Prey_11,"[0, 1, 1]","(12, 14)",True
1294,2,10,Predador_9,"[1, 0, 1]","(11, 3)",True
1295,2,10,Predador_5,"[1, 0, 1]","(3, 10)",True
1296,2,10,Prey_14,"[0, 1, 1]","(9, 6)",True
1297,2,10,Prey_4,"[0, 1, 1]","(15, 8)",True
1298,2,10,Predador_8,"[1, 0, 1]","(11, 10)",True
1299,2,10,Predador_2,"[1, 0, 1]","(3, 9)",True
1300,2,10,Prey_8,"[0, 1, 1]","(5, 4)",True
1301,2,11,Predador_7,"[1, 0, 1]","(5, 11)",True
1302,2,11,Prey_15,"[0, 0, 1]","(5, 1)",True
1303,2,11,Prey_9,"[0, 1, 1]","(7, 6)",True
1304,2,11,Prey_19,"[0, 1, 1]","(11, 7)",True
1305,2,11,Prey_6,"[0, 0, 1]","(2, 2)",True
1306,2,11,Predador_4,"[1, 0, 1]","(11, 9)",True
1307,2,11,Prey_3,"[0, 1, 1]","(9, 14)",True
1308,2,11,Predador_3,"[1, 0, 1]","(4, 10)",True
1309,2,11,Prey_2,"[0, 1, 1]","(14, 2)",True
1310,2,11,Prey_13,"[0, 1, 1]","(15, 11)",True
1311,2,11,Prey_17,"[0, 0, 1]","(16, 3)",True
1312,2,11,Predador_0,"[1, 0, 0]","(13, 19)",True
1313,2,11,Predador_6,"[1, 0, 1]","(12, 4)",True
1314,2,11,Prey_18,"[0, 1, 1]","(7, 8)",True
1315,2,11,Prey_5,"[0, 1, 1]","(7, 4)",True
1316,2,11,Predador_1,"[1, 0, 1]","(4, 8)",True
1317,2,11,Prey_11,"[0, 0, 1]","(12, 15)",True
1318,2,11,Predador_9,"[1, 0, 1]","(11, 3)",True
1319,2,11,Predador_5,"[1, 0, 1]","(3, 10)",True
1320,2,11,Prey_14,"[0, 1, 1]","(8, 7)",True
1321,2,11,Prey_4,"[0, 1, 1]","(15, 7)",True
1322,2,11,Predador_8,"[1, 0, 1]","(11, 10)",True
1323,2,11,Predador_2,"[1, 0, 1]","(3, 9)",True
1324,2,11,Prey_8,"[0, 0, 1]","(5, 3)",True
1325,2,12,Predador_7,"[1, 0, 1]","(5, 11)",True
1326,2,12,Prey_15,"[0, 0, 1]","(4, 2)",True
1327,2,12,Prey_9,"[0, 1, 1]","(7, 7)",True
1328,2,12,Prey_19,"[0, 1, 1]","(11, 6)",True
1329,2,12,Prey_6,"[0, 0, 1]","(2, 3)",True
1330,2,12,Predador_4,"[1, 0, 1]","(11, 9)",True
1331,2,12,Prey_3,"[0, 1, 1]","(9, 13)",True
1332,2,12,Predador_3,"[1, 0, 1]","(4, 10)",True
1333,2,12,Prey_2,"[0, 1, 1]","(14, 1)",True
1334,2,12,Prey_13,"[0, 1, 1]","(15, 10)",True
1335,2,12,Prey_17,"[0, 0, 1]","(16, 4)",True
1336,2,12,Predador_0,"[1, 0, 1]","(12, 18)",True
1337,2,12,Predador_6,"[1, 0, 1]","(12, 4)",True
1338,2,12,Prey_18,"[0, 1, 1]","(8, 8)",True
1339,2,12,Prey_5,"[0, 1, 1]","(7, 3)",True
1340,2,12,Predador_1,"[1, 0, 1]","(4, 8)",True
1341,2,12,Prey_11,"[0, 1, 1]","(12, 14)",True
1342,2,12,Predador_9,"[1, 0, 1]","(11, 3)",True
1343,2,12,Predador_5,"[1, 0, 1]","(3, 10)",True
1344,2,12,Prey_14,"[0, 1, 1]","(8, 6)",True
1345,2,12,Prey_4,"[0, 1, 1]","(14, 6)",True
1346,2,12,Predador_8,"[1, 0, 1]","(11, 10)",True
1347,2,12,Predador_2,"[1, 0, 1]","(3, 9)",True
1348,2,12,Prey_8,"[0, 0, 1]","(5, 2)",True
1349,2,13,Predador_7,"[1, 0, 1]","(5, 11)",True
1350,2,13,Prey_15,"[0, 0, 1]","(4, 3)",True
1351,2,13,Prey_9,"[0, 1, 1]","(7, 6)",True
1352,2,13,Prey_19,"[0, 1, 1]","(10, 7)",True
1353,2,13,Prey_6,"[0, 0, 1]","(2, 2)",True
1354,2,13,Predador_4,"[1, 0, 1]","(11, 9)",True
1355,2,13,Prey_3,"[0, 1, 1]","(9, 14)",True
1356,2,13,Predador_3,"[1, 0, 1]","(4, 10)",True
1357,2,13,Prey_2,"[0, 1, 1]","(15, 2)",True
1358,2,13,Prey_13,"[0, 1, 1]","(15, 9)",True
1359,2,13,Prey_17,"[0, 1, 1]","(16, 5)",True
1360,2,13,Predador_0,"[1, 0, 0]","(13, 19)",True
1361,2,13,Predador_6,"[1, 0, 1]","(12, 4)",True
1362,2,13,Prey_18,"[0, 1, 1]","(7, 7)",True
1363,2,13,Prey_5,"[0, 1, 1]","(7, 2)",True
1364,2,13,Predador_1,"[1, 0, 1]","(4, 8)",True
1365,2,13,Prey_11,"[0, 0, 1]","(12, 15)",True
1366,2,13,Predador_9,"[1, 0, 1]","(11, 3)",True
1367,2,13,Predador_5,"[1, 0, 1]","(3, 10)",True
1368,2,13,Prey_14,"[0, 1, 1]","(8, 7)",True
1369,2,13,Prey_4,"[0, 1, 1]","(14, 5)",True
1370,2,13,Predador_8,"[1, 0, 1]","(11, 10)",True
1371,2,13,Predador_2,"[1, 0, 1]","(3, 9)",True
1372,2,13,Prey_8,"[0, 0, 1]","(4, 1)",True
1373,2,14,Predador_7,"[1, 0, 1]","(5, 11)",True
1374,2,14,Prey_15,"[0, 1, 1]","(4, 4)",True
1375,2,14,Prey_9,"[0, 1, 1]","(6, 5)",True
1376,2,14,Prey_19,"[0, 1, 1]","(9, 6)",True
1377,2,14,Prey_6,"[0, 0, 1]","(2, 3)",True
1378,2,14,Predador_4,"[1, 0, 1]","(11, 9)",True
1379,2,14,Prey_3,"[0, 1, 1]","(9, 13)",True
1380,2,14,Predador_3,"[1, 0, 1]","(4, 10)",True
1381,2,14,Prey_2,"[0, 1, 1]","(14, 1)",True
1382,2,14,Prey_13,"[0, 1, 1]","(15, 8)",True
1383,2,14,Prey_17,"[0, 0, 1]","(16, 4)",True
1384,2,14,Predador_0,"[1, 0, 1]","(12, 18)",True
1385,2,14,Predador_6,"[1, 0, 1]","(12, 4)",True
1386,2,14,Prey_18,"[0, 1, 1]","(7, 6)",True
1387,2,14,Prey_5,"[0, 0, 1]","(6, 1)",True
1388,2,14,Predador_1,"[1, 0, 1]","(4, 8)",True
1389,2,14,Prey_11,"[0, 1, 1]","(12, 14)",True
1390,2,14,Predador_9,"[1, 0, 1]","(11, 3)",True
1391,2,14,Predador_5,"[1, 0, 1]","(3, 10)",True
1392,2,14,Prey_14,"[0, 1, 1]","(8, 6)",True
1393,2,14,Prey_4,"[0, 1, 1]","(15, 5)",True
1394,2,14,Predador_8,"[1, 0, 1]","(11, 10)",True
1395,2,14,Predador_2,"[1, 0, 1]","(3, 9)",True
1396,2,14,Prey_8,"[0, 0, 1]","(3, 2)",True
1397,2,15,Predador_7,"[1, 0, 1]","(5, 11)",True
1398,2,15,Prey_15,"[0, 0, 1]","(4, 3)",True
1399,2,15,Prey_9,"[0, 1, 1]","(5, 4)",True
1400,2,15,Prey_19,"[0, 1, 1]","(8, 7)",True
1401,2,15,Prey_6,"[0, 0, 1]","(2, 2)",True
1402,2,15,Predador_4,"[1, 0, 1]","(11, 9)",True
1403,2,15,Prey_3,"[0, 1, 1]","(9, 14)",True
1404,2,15,Predador_3,"[1, 0, 1]","(4, 10)",True
1405,2,15,Prey_2,"[0, 1, 1]","(15, 2)",True
1406,2,15,Prey_13,"[0, 1, 1]","(15, 7)",True
1407,2,15,Prey_17,"[0, 1, 1]","(16, 5)",True
1408,2,15,Predador_0,"[1, 0, 0]","(13, 19)",True
1409,2,15,Predador_6,"[1, 0, 1]","(12, 4)",True
1410,2,15,Prey_18,"[0, 1, 1]","(7, 7)",True
1411,2,15,Prey_5,"[0, 0, 1]","(6, 2)",True
1412,2,15,Predador_1,"[1, 0, 1]","(4, 8)",True
1413,2,15,Prey_11,"[0, 0, 1]","(12, 15)",True
1414,2,15,Predador_9,"[1, 0, 1]","(11, 3)",True
1415,2,15,Predador_5,"[1, 0, 1]","(3, 10)",True
1416,2,15,Prey_14,"[0, 1, 1]","(7, 6)",True
1417,2,15,Prey_4,"[0, 1, 1]","(15, 4)",True
1418,2,15,Predador_8,"[1, 0, 1]","(11, 10)",True
1419,2,15,Predador_2,"[1, 0, 1]","(3, 9)",True
1420,2,15,Prey_8,"[0, 0, 1]","(2, 3)",True
1421,2,16,Predador_7,"[1, 0, 1]","(5, 11)",True
1422,2,16,Prey_15,"[0, 0, 1]","(4, 2)",True
1423,2,16,Prey_9,"[0, 0, 1]","(5, 3)",True
1424,2,16,Prey_19,"[0, 1, 1]","(8, 6)",True
1425,2,16,Prey_6,"[0, 0, 1]","(3, 3)",True
1426,2,16,Predador_4,"[1, 0, 1]","(11, 9)",True
1427,2,16,Prey_3,"[0, 1, 1]","(9, 13)",True
1428,2,16,Predador_3,"[1, 0, 1]","(4, 10)",True
1429,2,16,Prey_2,"[0, 1, 1]","(14, 1)",True
1430,2,16,Prey_13,"[0, 1, 1]","(15, 6)",True
1431,2,16,Prey_17,"[0, 0, 1]","(16, 4)",True
1432,2,16,Predador_0,"[1, 0, 1]","(12, 18)",True
1433,2,16,Predador_6,"[1, 0, 1]","(12, 4)",True
1434,2,16,Prey_18,"[0, 1, 1]","(8, 7)",True
1435,2,16,Prey_5,"[0, 0, 1]","(6, 3)",True
1436,2,16,Predador_1,"[1, 0, 1]","(4, 8)",True
1437,2,16,Prey_11,"[0, 1, 1]","(12, 14)",True
1438,2,16,Predador_9,"[1, 0, 1]","(11, 3)",True
1439,2,16,Predador_5,"[1, 0, 1]","(3, 10)",True
1440,2,16,Prey_14,"[0, 1, 1]","(7, 7)",True
1441,2,16,Prey_4,"[0, 1, 1]","(15, 3)",True
1442,2,16,Predador_8,"[1, 0, 1]","(11, 10)",True
1443,2,16,Predador_2,"[1, 0, 1]","(3, 9)",True
1444,2,16,Prey_8,"[0, 0, 1]","(2, 2)",True
1445,2,17,Predador_7,"[1, 0, 1]","(5, 11)",True
1446,2,17,Prey_15,"[0, 0, 1]","(4, 3)",True
1447,2,17,Prey_9,"[0, 1, 1]","(5, 4)",True
1448,2,17,Prey_19,"[0, 1, 1]","(7, 6)",True
1449,2,17,Prey_6,"[0, 0, 1]","(2, 3)",True
1450,2,17,Predador_4,"[1, 0, 1]","(11, 9)",True
1451,2,17,Prey_3,"[0, 1, 1]","(9, 14)",True
1452,2,17,Predador_3,"[1, 0, 1]","(4, 10)",True
1453,2,17,Prey_2,"[0, 1, 1]","(15, 2)",True
1454,2,17,Prey_13,"[0, 1, 1]","(15, 5)",True
1455,2,17,Prey_17,"[0, 1, 1]","(16, 5)",True
1456,2,17,Predador_0,"[1, 0, 0]","(13, 19)",True
1457,2,17,Predador_6,"[1, 0, 1]","(13, 5)",True
1458,2,17,Prey_18,"[0, 1, 1]","(8, 6)",True
1459,2,17,Prey_5,"[0, 0, 1]","(6, 2)",True
1460,2,17,Predador_1,"[1, 0, 1]","(4, 8)",True
1461,2,17,Prey_11,"[0, 0, 1]","(12, 15)",True
1462,2,17,Predador_9,"[1, 0, 1]","(12, 2)",True
1463,2,17,Predador_5,"[1, 0, 1]","(3, 10)",True
1464,2,17,Prey_14,"[0, 1, 1]","(8, 7)",True
1465,2,17,Prey_4,"[0, 1, 1]","(16, 2)",True
1466,2,17,Predador_8,"[1, 0, 1]","(11, 10)",True
1467,2,17,Predador_2,"[1, 0, 1]","(3, 9)",True
1468,2,17,Prey_8,"[0, 0, 1]","(3, 3)",True
1469,2,18,Predador_7,"[1, 0, 1]","(5, 11)",True
1470,2,18,Prey_15,"[0, 0, 1]","(4, 2)",True
1471,2,18,Prey_9,"[0, 1, 1]","(6, 4)",True
1472,2,18,Prey_19,"[0, 1, 1]","(7, 7)",True
1473,2,18,Prey_6,"[0, 0, 1]","(2, 2)",True
1474,2,18,Predador_4,"[1, 0, 1]","(11, 9)",True
1475,2,18,Prey_3,"[0, 1, 1]","(9, 13)",True
1476,2,18,Predador_3,"[1, 0, 1]","(4, 10)",True
1477,2,18,Prey_2,"[0, 1, 1]","(14, 3)",True
1478,2,18,Prey_13,"[0, 1, 1]","(16, 4)",True
1479,2,18,Prey_17,"[0, 1, 1]","(15, 6)",True
1480,2,18,Predador_0,"[1, 0, 1]","(12, 18)",True
1481,2,18,Predador_6,"[1, 0, 1]","(14, 6)",True
1482,2,18,Prey_18,"[0, 1, 1]","(7, 6)",True
1483,2,18,Prey_5,"[0, 0, 1]","(6, 1)",True
1484,2,18,Predador_1,"[1, 0, 1]","(4, 8)",True
1485,2,18,Prey_11,"[0, 1, 1]","(12, 14)",True
1486,2,18,Predador_9,"[1, 0, 1]","(13, 1)",True
1487,2,18,Predador_5,"[1, 0, 1]","(3, 10)",True
1488,2,18,Prey_14,"[0, 1, 1]","(8, 6)",True
1489,2,18,Prey_4,"[0, 1, 1]","(16, 1)",True
1490,2,18,Predador_8,"[1, 0, 1]","(11, 10)",True
1491,2,18,Predador_2,"[1, 0, 1]","(3, 9)",True
1492,2,18,Prey_8,"[0, 0, 1]","(3, 2)",True
1493,2,19,Predador_7,"[1, 0, 1]","(5, 11)",True
1494,2,19,Prey_15,"[0, 0, 1]","(3, 3)",True
1495,2,19,Prey_9,"[0, 0, 1]","(6, 3)",True
1496,2,19,Prey_19,"[0, 1, 1]","(8, 7)",True
1497,2,19,Prey_6,"[0, 0, 1]","(2, 3)",True
1498,2,19,Predador_4,"[1, 0, 1]","(11, 9)",True
1499,2,19,Prey_3,"[0, 1, 1]","(9, 14)",True
1500,2,19,Predador_3,"[1, 0, 1]","(4, 10)",True
1501,2,19,Prey_2,"[0, 1, 1]","(15, 2)",True
1502,2,19,Prey_13,"[0, 1, 1]","(17, 5)",True
1503,2,19,Prey_17,"[0, 1, 1]","(16, 7)",True
1504,2,19,Predador_0,"[1, 0, 0]","(13, 19)",True
1505,2,19,Predador_6,"[1, 0, 1]","(15, 7)",True
1506,2,19,Prey_18,"[0, 1, 1]","(7, 7)",True
1507,2,19,Prey_5,"[0, 0, 1]","(6, 2)",True
1508,2,19,Predador_1,"[1, 0, 1]","(4, 8)",True
1509,2,19,Prey_11,"[0, 0, 1]","(12, 15)",True
1510,2,19,Predador_9,"[1, 0, 1]","(12, 0)",True
1511,2,19,Predador_5,"[1, 0, 1]","(3, 10)",True
1512,2,19,Prey_14,"[0, 1, 1]","(7, 6)",True
1513,2,19,Prey_4,"[0, 0, 1]","(16, 2)",True
1514,2,19,Predador_8,"[1, 0, 1]","(11, 10)",True
1515,2,19,Predador_2,"[1, 0, 1]","(3, 9)",True
1516,2,19,Prey_8,"[0, 0, 1]","(2, 2)",True
1517,3,0,Predador_2,"[1, 0, 1]","(17, 2)",True
1518,3,0,Prey_6,"[0, 0, 1]","(11, 2)",True
1519,3,0,Prey_19,"[0, 1, 1]","(5, 2)",True
1520,3,0,Prey_10,"[0, 1, 1]","(18, 5)",True
1521,3,0,Prey_9,"[0, 0, 1]","(7, 14)",True
1522,3,0,Predador_6,"[1, 0, 1]","(0, 8)",True
1523,3,0,Prey_14,"[0, 1, 1]","(17, 12)",True
1524,3,0,Predador_0,"[1, 0, 1]","(2, 18)",True
1525,3,0,Prey_3,"[0, 0, 1]","(1, 14)",True
1526,3,0,Prey_15,"[0, 0, 1]","(12, 4)",True
1527,3,0,Predador_9,"[1, 0, 1]","(11, 11)",True
1528,3,0,Prey_13,"[0, 1, 1]","(17, 5)",True
1529,3,0,Predador_7,"[1, 0, 1]","(15, 17)",True
1530,3,0,Prey_5,"[0, 1, 1]","(12, 16)",True
1531,3,0,Prey_2,"[0, 1, 1]","(2, 3)",True
1532,3,0,Prey_18,"[0, 1, 1]","(9, 14)",True
1533,3,0,Prey_11,"[0, 1, 1]","(5, 15)",True
1534,3,0,Prey_16,"[0, 1, 1]","(17, 0)",True
1535,3,0,Prey_0,"[0, 1, 1]","(8, 2)",True
1536,3,0,Predador_5,"[1, 0, 1]","(4, 4)",True
1537,3,0,Predador_1,"[1, 0, 1]","(16, 11)",True
1538,3,0,Prey_1,"[0, 0, 1]","(10, 5)",True
1539,3,0,Predador_8,"[1, 0, 1]","(12, 18)",True
1540,3,0,Prey_12,"[0, 1, 1]","(11, 10)",True
1541,3,0,Prey_17,"[0, 0, 1]","(10, 1)",True
1542,3,0,Predador_3,"[1, 0, 1]","(18, 3)",True
1543,3,0,Prey_4,"[0, 1, 1]","(2, 6)",True
1544,3,0,Prey_7,"[0, 1, 1]","(11, 8)",True
1545,3,0,Predador_4,"[1, 0, 1]","(5, 2)",True
1546,3,1,Predador_2,"[1, 0, 1]","(17, 2)",True
1547,3,1,Prey_6,"[0, 0, 1]","(11, 1)",True
1548,3,1,Prey_10,"[0, 1, 1]","(17, 6)",True
1549,3,1,Prey_9,"[0, 0, 1]","(7, 13)",True
1550,3,1,Predador_6,"[1, 0, 1]","(1, 7)",True
1551,3,1,Prey_14,"[0, 1, 1]","(16, 13)",True
1552,3,1,Predador_0,"[1, 0, 0]","(1, 19)",True
1553,3,1,Prey_3,"[0, 0, 1]","(2, 15)",True
1554,3,1,Prey_15,"[0, 0, 1]","(12, 3)",True
1555,3,1,Predador_9,"[1, 0, 1]","(11, 10)",True
1556,3,1,Prey_13,"[0, 1, 1]","(16, 6)",True
1557,3,1,Predador_7,"[1, 0, 1]","(14, 16)",True
1558,3,1,Prey_5,"[0, 1, 1]","(11, 15)",True
1559,3,1,Prey_2,"[0, 1, 1]","(1, 3)",True
1560,3,1,Prey_18,"[0, 1, 1]","(9, 13)",True
1561,3,1,Prey_11,"[0, 0, 1]","(5, 14)",True
1562,3,1,Prey_16,"[0, 1, 1]","(16, 1)",True
1563,3,1,Prey_0,"[0, 1, 1]","(8, 3)",True
1564,3,1,Predador_5,"[1, 0, 1]","(4, 3)",True
1565,3,1,Predador_1,"[1, 0, 1]","(17, 12)",True
1566,3,1,Prey_1,"[0, 0, 1]","(10, 4)",True
1567,3,1,Predador_8,"[1, 0, 1]","(11, 17)",True
1568,3,1,Prey_17,"[0, 0, 1]","(10, 2)",True
1569,3,1,Predador_3,"[1, 0, 1]","(18, 3)",True
1570,3,1,Prey_4,"[0, 1, 1]","(3, 6)",True
1571,3,1,Prey_7,"[0, 1, 1]","(11, 7)",True
